Date Pulled,Address,Suburb,Property Type,Beds,Baths,Cars,Land Size (m2),Asking Price ($),Price Per Acre ($),Days on Market,Sale Method,Agency,Dual Living / Granny Flat,Subdivision Potential,Usable Land,Build Classification,Budget Rule Applied,Dynamic Rent Est ($),NOI ($),Cap Rate (%),Gross Yield (%),Net Yield (%),Monthly Repayment ($),DSCR,Break-Even Ratio (%),Net Annual Cashflow ($),Net Weekly Cashflow ($),Quarantined Loss Year 1 ($),Tax Benefit Year 1 ($),Post-Tax Cash Flow ($) *Est,Est Renovation / Capex ($),Total Cash Invested ($),Cash-on-Cash Return (%),Est 10-Yr IRR (%),Est Year 1 ROE (%),Cashflow Status,URL
2026-06-30,lot 007 Meadow Lane,Lake Macdonald,house,4.0,2.0,2.0,15800.0,1925000.0,493051.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,1.9,2.43,1.9,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,385000.0,-22.03,2.37,-17.62,Negative,https://www.realestate.com.au/property-house-qld-lake+macdonald-151414944
2026-06-30,2 Ashdown Crt,Tinbeerwah,house,5.0,4.0,5.0,5605.0,2995000.0,2162417.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1500.0,65260.0,2.18,2.6,2.18,10113.09,0.54,171.92,-56097.06,-1078.79,48740.0,0.0,-56097.06,0.0,1455000.0,-3.86,4.34,-3.5,Negative,https://www.realestate.com.au/property-house-qld-tinbeerwah-151450976
2026-06-30,186 Gumboil Road,Tinbeerwah,acreage/semi-rural,3.0,2.0,4.0,18600.0,0.0,,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,,1500.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-tinbeerwah-151571868
2026-06-30,604 Sunrise Road,Tinbeerwah,acreage/semi-rural,5.0,2.0,6.0,10300.0,3490000.0,1371218.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1500.0,65260.0,1.87,2.23,1.87,10113.09,0.54,171.92,-56097.06,-1078.79,48740.0,0.0,-56097.06,0.0,1950000.0,-2.88,4.14,-2.64,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-tinbeerwah-151004172
2026-06-30,776 Sunrise Road,Tinbeerwah,house,5.0,4.0,8.0,13500.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,1500.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-tinbeerwah-151403920
2026-06-30,448 Cooroy Noosa Road,Tinbeerwah,house,4.0,3.0,5.0,52000.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1500.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-tinbeerwah-150815872
2026-06-30,368 Dath Henderson Road,Tinbeerwah,house,7.0,8.0,1.0,608300.0,19500000.0,129728.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1500.0,65260.0,0.33,0.4,0.33,10113.09,0.54,171.92,-56097.06,-1078.79,48740.0,0.0,-56097.06,0.0,17960000.0,-0.31,3.56,-0.3,Negative,https://www.realestate.com.au/property-house-qld-tinbeerwah-149583808
2026-06-30,555 Sunrise Road,Tinbeerwah,house,5.0,3.0,5.0,2023.0,0.0,,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,,1500.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-tinbeerwah-151423500
2026-06-30,37 McIntyre Lane,Tinbeerwah,acreage/semi-rural,2.0,1.0,4.0,20100.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,1500.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-tinbeerwah-150962624
2026-06-30,69 Patterson Drive,Tinbeerwah,acreage/semi-rural,5.0,3.0,5.0,10800.0,2650000.0,992980.0,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1500.0,65260.0,2.46,2.94,2.46,10113.09,0.54,171.92,-56097.06,-1078.79,48740.0,0.0,-56097.06,0.0,1110000.0,-5.05,4.55,-4.51,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-tinbeerwah-150995528
2026-06-30,39 Smiths Road,Tinbeerwah,house,2.0,1.0,0.0,12000.0,1425000.0,480565.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1500.0,65260.0,4.58,5.47,4.58,7205.58,0.75,127.19,-21206.91,-407.83,18840.0,0.0,-21206.91,0.0,345000.0,-6.15,8.07,-5.09,Negative,https://www.realestate.com.au/property-house-qld-tinbeerwah-150993724
2026-06-30,13 McIntyre Lane,Tinbeerwah,house,5.0,3.0,5.0,12700.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1500.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-tinbeerwah-150286620
2026-06-30,40 Donnellys Road,Ridgewood,acreage/semi-rural,4.0,2.0,2.0,280400.0,0.0,,,For Sale,Unknown,False,False,True,New Build / Likely Eligible,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-ridgewood-151311052
2026-06-30,24 Carroo Lane,Ridgewood,acreage/semi-rural,4.0,3.0,4.0,120000.0,0.0,,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-ridgewood-150875080
2026-06-30,62 Carroo Lane,Ridgewood,acreage/semi-rural,4.0,2.0,7.0,202300.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-ridgewood-150081880
2026-06-30,7 Hovea Road,Carters Ridge,house,3.0,2.0,2.0,5700.0,0.0,,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,,660.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-carters+ridge-150692504
2026-06-30,20 Hilary Road,Carters Ridge,house,3.0,2.0,4.0,4607.0,1350000.0,1185861.0,,For Sale,Unknown,False,False,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,660.0,25074.4,1.86,2.54,1.86,6826.33,0.31,265.62,-56841.62,-1093.11,0.0,20396.47,-36445.14,0.0,330000.0,-17.22,3.87,-14.3,Negative,https://www.realestate.com.au/property-house-qld-carters+ridge-148348860
2026-06-30,62 Old Mill Road,Carters Ridge,house,3.0,2.0,5.0,40900.0,1495000.0,147923.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",660.0,25074.4,1.68,2.3,1.68,7559.53,0.28,291.26,-65640.0,-1262.31,62665.6,0.0,-65640.0,0.0,359000.0,-18.28,1.96,-15.13,Negative,https://www.realestate.com.au/property-house-qld-carters+ridge-150721484
2026-06-30,54 Jubilee Road,Carters Ridge,house,1.0,1.0,6.0,9600.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,660.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-carters+ridge-151145008
2026-06-30,53A Memorial Drive,Eumundi,house,3.0,2.0,4.0,1096.0,1450000.0,5353966.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1425.0,61672.0,4.25,5.11,4.25,7331.99,0.7,135.51,-26311.87,-506.0,23728.0,0.0,-26311.87,0.0,350000.0,-7.52,7.36,-6.23,Negative,https://www.realestate.com.au/property-house-qld-eumundi-150590360
2026-06-30,29 Shields Court,Eumundi,house,4.0,3.0,2.0,6724.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1425.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-eumundi-151056748
2026-06-30,42 Crescent Road,Eumundi,house,3.0,3.0,3.0,1000.0,1595000.0,6454742.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1425.0,61672.0,3.87,4.65,3.87,8065.19,0.64,147.38,-35110.26,-675.2,31268.0,0.0,-35110.26,0.0,379000.0,-9.26,6.61,-7.65,Negative,https://www.realestate.com.au/property-house-qld-eumundi-151449596
2026-06-30,7 Babbling Brook Place,Eumundi,house,5.0,3.0,6.0,11500.0,0.0,,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,,1425.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-eumundi-151607056
2026-06-30,1354 Eumundi - Noosa Road,Eumundi,house,5.0,3.0,10.0,112100.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,1425.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-eumundi-150866108
2026-06-30,383 Eumundi Range Road,Eumundi,house,6.0,4.0,12.0,4711.0,4295000.0,3689506.0,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1425.0,61672.0,1.44,1.73,1.44,10113.09,0.51,180.55,-59685.06,-1147.79,52328.0,0.0,-59685.06,0.0,2755000.0,-2.17,3.87,-2.01,Negative,https://www.realestate.com.au/property-house-qld-eumundi-149493840
2026-06-30,10 Powers Court,Eumundi,house,4.0,2.0,2.0,700.0,1450000.0,8382781.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1425.0,61672.0,4.25,5.11,4.25,7331.99,0.7,135.51,-26311.87,-506.0,23728.0,0.0,-26311.87,0.0,350000.0,-7.52,7.36,-6.23,Negative,https://www.realestate.com.au/property-house-qld-eumundi-150445828
2026-06-30,73 Whispering Gum Avenue,Eumundi,house,4.0,2.0,3.0,9588.0,2400000.0,1012981.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1425.0,61672.0,2.57,3.09,2.57,10113.09,0.51,180.55,-59685.06,-1147.79,52328.0,0.0,-59685.06,0.0,860000.0,-6.94,4.53,-6.09,Negative,https://www.realestate.com.au/property-house-qld-eumundi-151205472
2026-06-30,7 Arundell Street,Eumundi,house,5.0,3.0,5.0,3050.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1425.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-eumundi-150600852
2026-06-30,112 Cash Road,Eumundi,house,5.0,4.0,3.0,11700.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,1425.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-eumundi-151347872
2026-06-30,118 Lone Hand Road,Eumundi,house,4.0,3.0,4.0,7071.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,1425.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-eumundi-151464276
2026-06-30,116 Lone Hand Road,Eumundi,acreage/semi-rural,5.0,2.0,2.0,174000.0,8800000.0,204669.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1425.0,61672.0,0.7,0.84,0.7,10113.09,0.51,180.55,-59685.06,-1147.79,52328.0,0.0,-59685.06,0.0,7260000.0,-0.82,3.64,-0.78,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-eumundi-149419584
2026-06-30,676 Bunya Road,Eumundi,house,3.0,1.0,6.0,4433.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1425.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-eumundi-151425900
2026-06-30,383 Eumundi Range Rd,Eumundi,house,6.0,4.0,11.0,4711.0,4295000.0,3689506.0,,For Sale,Unknown,True,False,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,1425.0,61672.0,1.44,1.73,1.44,10113.09,0.51,180.55,-59685.06,-1147.79,0.0,19361.36,-40323.7,0.0,2755000.0,-2.17,5.03,-2.01,Negative,https://www.realestate.com.au/property-house-qld-eumundi-151119368
2026-06-30,2 Jocelyn Drive,Eumundi,house,4.0,2.0,4.0,4056.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1425.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-eumundi-151416192
2026-06-30,44 Stewart Court,Doonan,house,3.0,3.0,1.0,12900.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1300.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-doonan-150892384
2026-06-30,42 Trafalgar Court,Doonan,house,3.0,3.0,5.0,7748.0,2395000.0,1250933.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1300.0,55692.0,2.33,2.82,2.33,10113.09,0.46,197.14,-65665.06,-1262.79,58308.0,0.0,-65665.06,0.0,855000.0,-7.68,4.12,-6.74,Negative,https://www.realestate.com.au/property-house-qld-doonan-150980920
2026-06-30,391 Sunrise Road,Doonan,acreage/semi-rural,4.0,4.0,2.0,6762.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1300.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-doonan-150407704
2026-06-30,33 Meadow Court,Doonan,house,3.0,1.0,2.0,7727.0,1799000.0,942190.0,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1300.0,55692.0,3.1,3.76,3.1,10113.09,0.46,197.14,-65665.06,-1262.79,58308.0,0.0,-65665.06,0.0,259000.0,-25.35,4.83,-18.82,Negative,https://www.realestate.com.au/property-house-qld-doonan-151443464
2026-06-30,74 Marnie Crescent,Doonan,house,7.0,9.0,14.0,120000.0,0.0,,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,,1300.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-doonan-151274212
2026-06-30,68 Valley Drive,Doonan,house,2.0,1.0,0.0,6223.0,1595000.0,1037240.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1300.0,55692.0,3.49,4.24,3.49,8065.19,0.58,160.78,-41090.26,-790.2,37248.0,0.0,-41090.26,0.0,379000.0,-10.84,5.78,-8.96,Negative,https://www.realestate.com.au/property-house-qld-doonan-150989296
2026-06-30,128 Valley Drive,Doonan,house,4.0,3.0,3.0,8504.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,1300.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-doonan-151462832
2026-06-30,65 Nylana Way,Doonan,house,3.0,3.0,4.0,5039.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,1300.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-doonan-151034340
2026-06-30,43 Panorama Drive,Doonan,house,7.0,7.0,8.0,19000.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1300.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-doonan-151598416
2026-06-30,357 Duke Road,Doonan,house,4.0,3.0,16.0,11200.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,1300.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-doonan-151216560
2026-06-30,12 Bowden Road,Doonan,house,7.0,4.0,3.0,6138.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,1300.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-doonan-151473012
2026-06-30,43 Regency Road,Doonan,house,6.0,3.0,4.0,5989.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,1300.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-doonan-148978392
2026-06-30,49 Meadow Court,Doonan,house,9.0,3.0,4.0,9847.0,4400000.0,1808285.0,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1300.0,55692.0,1.27,1.54,1.27,10113.09,0.46,197.14,-65665.06,-1262.79,58308.0,0.0,-65665.06,0.0,2860000.0,-2.3,3.71,-2.13,Negative,https://www.realestate.com.au/property-house-qld-doonan-148148192
2026-06-30,78 Youngs Drive,Doonan,house,3.0,2.0,2.0,5076.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,1300.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-doonan-150739844
2026-06-30,82 Valley Drive,Doonan,house,5.0,3.0,4.0,6271.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,1300.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-doonan-150262700
2026-06-30,1133 Eumundi Noosa Rd,Verrierdale,acreage/semi-rural,4.0,2.0,8.0,9724.0,2195000.0,913498.0,,For Sale,Unknown,False,False,True,New Build / Likely Eligible,2026 Budget: losses deductible against other income,900.0,36556.0,1.67,2.13,1.67,10113.09,0.3,281.2,-84801.06,-1630.79,0.0,28654.28,-56146.78,0.0,655000.0,-12.95,4.23,-11.09,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-verrierdale-146026824
2026-06-30,10-14 Martha Lane,Verrierdale,acreage/semi-rural,8.0,6.0,8.0,8094.0,6695000.0,3347384.0,,For Sale,Unknown,True,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,0.55,0.7,0.55,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,5155000.0,-1.65,3.34,-1.54,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-verrierdale-149052200
2026-06-30,349 Ringtail Creek Road,Ringtail Creek,house,2.0,1.0,20.0,40500.0,0.0,,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,,1090.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-ringtail+creek-151633432
2026-06-30,23 Tronson Road,Ringtail Creek,house,4.0,2.0,9.0,21500.0,2000000.0,376452.0,,For Sale,Unknown,False,False,True,New Build / Likely Eligible,2026 Budget: losses deductible against other income,1090.0,45645.6,2.28,2.83,2.28,10113.09,0.38,233.58,-75711.46,-1455.99,0.0,25291.13,-50420.33,0.0,460000.0,-16.46,5.16,-13.52,Negative,https://www.realestate.com.au/property-house-qld-ringtail+creek-149721856
2026-06-30,272 Ringtail Creek Road,Ringtail Creek,acreage/semi-rural,4.0,2.0,3.0,52000.0,0.0,,,For Sale,Unknown,False,True,False,Established / Assume Quarantined,,1090.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-ringtail+creek-150028580
2026-06-30,67 Larneys Lane,Eerwah Vale,acreage/semi-rural,4.0,3.0,2.0,154400.0,4300000.0,112704.0,,For Sale,Unknown,False,False,True,New Build / Likely Eligible,2026 Budget: losses deductible against other income,900.0,36556.0,0.85,1.09,0.85,10113.09,0.3,281.2,-84801.06,-1630.79,0.0,28654.28,-56146.78,0.0,2760000.0,-3.07,4.34,-2.85,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-eerwah+vale-150971828
2026-06-30,448 Gold Creek Road,Eerwah Vale,house,3.0,1.0,2.0,117500.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-eerwah+vale-151243420
2026-06-30,946 Browns Creek Road,Eerwah Vale,house,6.0,4.0,4.0,159900.0,4500000.0,113889.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,0.81,1.04,0.81,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,2960000.0,-2.86,3.24,-2.66,Negative,https://www.realestate.com.au/property-house-qld-eerwah+vale-151569876
2026-06-30,185 Dr Pages Road,Cootharaba,house,5.0,3.0,2.0,71800.0,1850000.0,104271.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1250.0,53300.0,2.88,3.51,2.88,10113.09,0.44,204.7,-68057.06,-1308.79,60700.0,0.0,-68057.06,0.0,310000.0,-21.95,4.39,-16.91,Negative,https://www.realestate.com.au/property-house-qld-cootharaba-151507460
2026-06-30,48 Kildeys Road,Cootharaba,house,4.0,3.0,5.0,30000.0,2500000.0,337238.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1250.0,53300.0,2.13,2.6,2.13,10113.09,0.44,204.7,-68057.06,-1308.79,60700.0,0.0,-68057.06,0.0,960000.0,-7.09,3.92,-6.27,Negative,https://www.realestate.com.au/property-house-qld-cootharaba-150730876
2026-06-30,48 Boronia Road,Cootharaba,house,5.0,3.0,7.0,40000.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1250.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-cootharaba-149840668
2026-06-30,8 Dandaloo Lane,Cootharaba,acreage/semi-rural,6.0,4.0,6.0,41600.0,0.0,,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,,1250.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-cootharaba-151232256
2026-06-30,208 Cootharaba Road,Cootharaba,acreage/semi-rural,2.0,2.0,10.0,269100.0,3860000.0,58049.0,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1250.0,53300.0,1.38,1.68,1.38,10113.09,0.44,204.7,-68057.06,-1308.79,60700.0,0.0,-68057.06,0.0,2320000.0,-2.93,3.69,-2.71,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-cootharaba-150533196
2026-06-30,58 Eucalypt Way,Cootharaba,house,6.0,3.0,8.0,28500.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,1250.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-cootharaba-150143444
2026-06-30,334 Lake Flat Road,Cootharaba,house,5.0,4.0,2.0,60700.0,1650000.0,110005.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",1250.0,53300.0,3.23,3.94,3.23,10113.09,0.44,204.7,-68057.06,-1308.79,60700.0,0.0,-68057.06,0.0,110000.0,-61.87,4.85,-35.35,Negative,https://www.realestate.com.au/property-house-qld-cootharaba-151305684
